"league","season","stage","home_team","away_team","home_team_goal","away_team_goal","result","whh","whd","wha","sjh","sjd","sja","home_bet_avg_prct","draw_bet_avg_prct","away_bet_avg_prct","wh_prediction","sj_prediction","buildupplayspeed_h","buildupplayspeed_a","buildupplayspeedclass_h","buildupplayspeedclass_a","buildupplaydribbling_h","buildupplaydribbling_a","buildupplaypassing_h","buildupplaypassing_a","buildupplaypassingclass_h","buildupplaypassingclass_a","buildupplaypositioningclass_h","buildupplaypositioningclass_a","chancecreationpassing_h","chancecreationpassing_a","chancecreationpassingclass_h","chancecreationpassingclass_a","chancecreationcrossing_h","chancecreationcrossing_a","chancecreationcrossingclass_h","chancecreationcrossingclass_a","chancecreationshooting_h","chancecreationshooting_a","chancecreationshootingclass_h","chancecreationshootingclass_a","chancecreationpositioningclass_h","chancecreationpositioningclass_a","defencepressure_h","defencepressure_a","defencepressureclass_h","defencepressureclass_a","defenceaggression_h","defenceaggression_a","defenceaggressionclass_h","defenceaggressionclass_a","defenceteamwidth_h","defenceteamwidth_a","defenceteamwidthclass_h","defenceteamwidthclass_a","defencedefenderlineclass_h","defencedefenderlineclass_a","player_1","age_player_1","height_player_1","weight_player_1*0.45","player_2","age_player_2","height_player_2","weight_player_2*0.45","home_player_3","age_player_3","height_player_3","weight_player_3*0.45","home_player_4","age_player_4","height_player_4","weight_player_4*0.45","home_player_5","age_player_5","height_player_5","weight_player_5*0.45","home_player_6","age_player_6","height_player_6","weight_player_6*0.45","home_player_7","age_player_7","height_player_7","weight_player_7*0.45","home_player_8","age_player_8","height_player_8","weight_player_8*0.45","home_player_9","age_player_9","height_player_9","weight_player_9*0.45","home_player_10","age_player_10","height_player_10","weight_player_10*0.45","home_player_11","age_player_11","height_player_11","weight_player_11*0.45","player_1_a","age_player_1_a","height_player_1_a","weight_player_1_a*0.45","player_2_a","age_player_2_a","height_player_2_a","weight_player_2_a*0.45","home_player_3_a","age_player_3_a","height_player_3_a","weight_player_3_a*0.45","home_player_4_a","age_player_4_a","height_player_4_a","weight_player_4_a*0.45","home_player_5_a","age_player_5_a","height_player_5_a","weight_player_5_a*0.45","home_player_6_a","age_player_6_a","height_player_6_a","weight_player_6_a*0.45","home_player_7_a","age_player_7_a","height_player_7_a","weight_player_7_a*0.45","home_player_8_a","age_player_8_a","height_player_8_a","weight_player_8_a*0.45","home_player_9_a","age_player_9_a","height_player_9_a","weight_player_9_a*0.45","home_player_10_a","age_player_10_a","height_player_10_a","weight_player_10_a*0.45","home_player_11_a","age_player_11_a","height_player_11_a","weight_player_11_a*0.45"
England Premier League,"2012/2013",2,Aston Villa,Everton,1,3,away win,2.88,3.2,2.5,2.88,3.25,2.5,34.72,31.01,40.0,no prediction,no prediction,63,43,Balanced,Balanced,37,45,54,40,Mixed,Mixed,Organised,Organised,60,39,Normal,Normal,48,33,Normal,Little,38,63,Normal,Normal,Organised,Organised,35,52,Medium,Medium,44,58,Press,Press,54,59,Normal,Normal,Cover,Cover,Shay Given,36,185.42,83.25,Matthew Lowton,23,180.34,77.4,Ron Vlaar,27,187.96,78.3,Nathan Baker,21,187.96,81.45,Ciaran Clark,23,187.96,75.60000000000001,Charles N'Zogbia,26,170.18,69.3,Chris Herd,23,172.72,75.60000000000001,Karim El Ahmadi,27,185.42,77.4,Barry Bannan,23,170.18,60.300000000000004,Nathan Delfouneso,21,185.42,77.4,Darren Bent,28,180.34,72.45,Tim Howard,33,190.5,87.3,Philip Neville,35,180.34,75.60000000000001,Phil Jagielka,30,182.88,82.35000000000001,Sylvain Distin,35,193.04,87.3,Leighton Baines,28,170.18,69.3,Leon Osman,31,172.72,63.45,Steven Pienaar,30,170.18,65.7,Darron Gibson,25,180.34,79.2,Steven Naismith,26,177.8,71.55,Nikica Jelavic,27,187.96,83.25,Marouane Fellaini,25,193.04,84.15
England Premier League,"2012/2013",2,Chelsea,Newcastle United,2,0,home win,1.5,4.2,6.5,1.5,4.33,6.5,66.67,23.45,15.38,home,home,67,58,Fast,Balanced,41,45,36,49,Mixed,Mixed,Organised,Organised,41,47,Normal,Normal,34,54,Normal,Normal,44,46,Normal,Normal,Organised,Organised,39,41,Medium,Medium,41,39,Press,Press,46,51,Normal,Normal,Cover,Cover,Petr Cech,30,195.58,89.10000000000001,Branislav Ivanovic,28,185.42,90.45,Gary Cahill,27,193.04,85.5,David Luiz,25,187.96,83.25,Ashley Cole,32,175.26,65.7,John Obi Mikel,25,187.96,82.35000000000001,Raul Meireles,29,180.34,77.4,Juan Mata,24,170.18,62.550000000000004,Eden Hazard,21,172.72,73.35000000000001,Ryan Bertrand,23,177.8,84.15,Fernando Torres,28,185.42,77.4,Tim Krul,24,193.04,81.45,Danny Simpson,25,177.8,76.5,Steven Taylor,26,185.42,90.45,Fabricio Coloccini,30,182.88,82.35000000000001,Davide Santon,21,185.42,82.35000000000001,Hatem Ben Arfa,25,177.8,73.35000000000001,Yohan Cabaye,26,175.26,70.65,Vurnon Anita,23,167.64,64.35000000000001,Jonas Gutierrez,29,182.88,72.45,Papiss Cisse,27,182.88,72.45,Demba Ba,27,187.96,84.15
England Premier League,"2012/2013",2,Liverpool,Manchester City,2,2,draw,2.9,3.4,2.38,3,3.3,2.38,33.9,29.85,42.02,no prediction,no prediction,66,59,Balanced,Balanced,60,35,45,29,Mixed,Short,Organised,Free Form,34,38,Normal,Normal,34,36,Normal,Normal,46,24,Normal,Little,Organised,Free Form,51,48,Medium,Medium,52,47,Press,Press,61,54,Normal,Normal,Cover,Cover,Pepe Reina,30,187.96,91.35000000000001,Martin Kelly,22,190.5,76.5,Martin Skrtel,28,190.5,80.55,Sebastian Coates,22,195.58,84.15,Glen Johnson,28,182.88,69.3,Lucas Leiva,25,177.8,72.45,Joe Allen,22,167.64,61.65,Fabio Borini,21,180.34,73.35000000000001,Steven Gerrard,32,182.88,82.35000000000001,Raheem Sterling,18,170.18,68.4,Luis Suarez,25,182.88,84.15,Joe Hart,25,195.58,90.45,Kolo Toure,31,177.8,75.60000000000001,Vincent Kompany,26,193.04,84.15,Pablo Zabaleta,27,177.8,75.60000000000001,James Milner,26,175.26,69.3,Yaya Toure,29,187.96,89.10000000000001,Nigel de Jong,28,175.26,71.55,Aleksandar Kolarov,27,187.96,82.35000000000001,Samir Nasri,25,175.26,74.25,Carlos Tevez,28,172.72,70.65,Mario Balotelli,22,187.96,87.3
England Premier League,"2012/2013",2,Manchester United,Fulham,3,2,home win,1.35,4.8,9,1.3,5.25,11,75.47,19.9,10.0,home,home,38,52,Balanced,Balanced,42,34,44,48,Mixed,Mixed,Organised,Organised,49,39,Normal,Normal,44,54,Normal,Normal,40,59,Normal,Normal,Organised,Organised,54,29,Medium,Deep,53,30,Press,Contain,56,39,Normal,Normal,Cover,Cover,David De Gea,22,193.04,81.45,Rafael,22,175.26,68.4,Nemanja Vidic,31,190.5,87.3,Michael Carrick,31,187.96,73.35000000000001,Patrice Evra,31,175.26,73.35000000000001,Tom Cleverley,23,175.26,66.60000000000001,Anderson,24,175.26,68.4,Antonio Valencia,27,180.34,77.4,Shinji Kagawa,23,175.26,67.5,Ashley Young,27,175.26,64.35000000000001,Robin van Persie,29,187.96,70.65,Mark Schwarzer,40,193.04,94.05,Sascha Riether,29,175.26,69.3,Aaron Hughes,33,182.88,69.3,Brede Hangeland,31,195.58,91.35000000000001,Matthew Briggs,21,182.88,75.60000000000001,Damien Duff,33,177.8,74.25,Mahamadou Diarra,31,182.88,81.45,Moussa Dembele,25,185.42,81.45,Alex Kacaniklic,21,180.34,71.55,Bryan Ruiz,27,187.96,77.4,Mladen Petric,31,182.88,80.55
England Premier League,"2012/2013",2,Norwich City,Queens Park Rangers,1,1,draw,2.38,3.4,2.9,2.25,3.4,3.2,43.2,29.41,32.79,no prediction,no prediction,45,30,Balanced,Slow,38,39,55,61,Mixed,Mixed,Organised,Organised,46,53,Normal,Normal,54,53,Normal,Normal,47,60,Normal,Normal,Organised,Organised,38,50,Medium,Medium,39,44,Press,Press,51,54,Normal,Normal,Cover,Cover,John Ruddy,26,193.04,95.4,Russell Martin,26,182.88,72.45,Sebastien Bassong,26,187.96,72.45,Leon Barnett,27,185.42,71.55,Javier Garrido,27,177.8,75.60000000000001,Robert Snodgrass,25,182.88,76.5,Jonathan Howson,24,180.34,76.5,Bradley Johnson,25,177.8,67.5,Anthony Pilkington,24,180.34,80.55,Simeon Jackson,25,172.72,71.55,Grant Holt,31,182.88,78.3,Robert Green,32,190.5,92.25,Fabio,22,172.72,64.35000000000001,Anton Ferdinand,27,182.88,70.65,Clint Hill,34,182.88,72.45,Armand Traore,23,182.88,81.45,Jamie Mackie,27,172.72,70.65,Ji-Sung Park,31,177.8,72.45,Samba Diakite,23,185.42,75.60000000000001,Junior Hoilett,22,172.72,69.3,Bobby Zamora,31,185.42,86.4,Djibril Cisse,31,182.88,84.15
England Premier League,"2012/2013",2,Southampton,Wigan Athletic,0,2,away win,2.15,3.5,3.25,2.05,3.5,3.6,47.62,28.57,29.2,no prediction,no prediction,52,51,Balanced,Balanced,31,37,46,56,Mixed,Mixed,Organised,Organised,42,52,Normal,Normal,54,59,Normal,Normal,30,40,Little,Normal,Organised,Organised,50,62,Medium,Medium,65,48,Press,Press,44,44,Normal,Normal,Cover,Cover,Kelvin Davis,36,185.42,81.45,Nathaniel Clyne,21,175.26,66.60000000000001,Jose Fonte,29,187.96,80.55,Jos Hooiveld,29,193.04,82.35000000000001,Daniel Fox,26,180.34,77.4,Steven Davis,27,172.72,71.55,Morgan Schneiderlin,23,180.34,74.25,Adam Lallana,24,172.72,72.45,Jay Rodriguez,23,185.42,69.3,Guilherme Do Prado,31,187.96,78.3,Rickie Lambert,30,187.96,76.5,Ali Al-Habsi,31,193.04,78.3,Antolin Alcaraz,30,187.96,79.2,Gary Caldwell,30,180.34,73.35000000000001,Ivan Ramis,28,187.96,81.45,Emmerson Boyce,33,182.88,70.65,James McCarthy,22,180.34,71.55,James McArthur,25,177.8,63.45,Maynor Figueroa,29,180.34,84.15,Franco Di Santo,23,193.04,87.3,Arouna Kone,29,182.88,80.55,Shaun Maloney,29,170.18,68.4
England Premier League,"2012/2013",2,Stoke City,Arsenal,0,0,draw,3.3,3.3,2.2,3.6,3.4,2.05,28.99,29.85,47.06,no prediction,no prediction,48,59,Balanced,Balanced,41,51,49,30,Mixed,Short,Organised,Organised,51,28,Normal,Safe,59,44,Normal,Normal,49,46,Normal,Normal,Organised,Free Form,44,51,Medium,Medium,37,44,Press,Press,51,52,Normal,Normal,Cover,Cover,Asmir Begovic,25,200.66,82.35000000000001,Andy Wilkinson,28,180.34,68.4,Robert Huth,28,190.5,87.3,Ryan Shawcross,25,190.5,75.60000000000001,Marc Wilson,25,187.96,79.2,Jermaine Pennant,29,172.72,67.5,Glenn Whelan,28,180.34,79.2,Geoff Cameron,27,190.5,83.25,Michael Kightly,26,172.72,70.65,Jonathan Walters,29,182.88,78.3,Peter Crouch,31,200.66,83.25,Vito Mannone,24,187.96,79.2,Carl Jenkinson,20,185.42,76.5,Per Mertesacker,28,198.12,89.10000000000001,Thomas Vermaelen,27,182.88,79.2,Kieran Gibbs,23,177.8,69.3,Abou Diaby,26,193.04,75.60000000000001,Mikel Arteta,30,175.26,63.45,Gervinho,25,177.8,65.7,Santi Cazorla,28,167.64,65.7,Lukas Podolski,27,182.88,82.35000000000001,Olivier Giroud,26,193.04,87.3
England Premier League,"2012/2013",2,Sunderland,Reading,3,0,home win,2,3.2,4,2,3.3,4,50.0,30.77,25.0,no prediction,no prediction,43,44,Balanced,Balanced,43,36,51,64,Mixed,Mixed,Organised,Organised,59,62,Normal,Normal,50,65,Normal,Normal,55,42,Normal,Normal,Organised,Organised,47,51,Medium,Medium,45,47,Press,Press,49,52,Normal,Normal,Cover,Cover,Simon Mignolet,24,193.04,86.4,Craig Gardner,26,175.26,80.55,John O'Shea,31,190.5,83.25,Carlos Cuellar,31,190.5,83.25,Danny Rose,22,172.72,71.55,Adam Johnson,25,175.26,62.550000000000004,Sebastian Larsson,27,177.8,69.3,Jack Colback,23,175.26,69.3,James McClean,23,180.34,69.3,Stephane Sessegnon,28,167.64,74.25,Steven Fletcher,25,185.42,75.60000000000001,Adam Federici,27,187.96,89.10000000000001,Shaun Cummings,23,182.88,75.60000000000001,Adrian Mariappa,26,177.8,80.55,Alex Pearce,24,187.96,84.15,Nicky Shorey,31,175.26,66.60000000000001,Garath McCleary,25,182.88,75.60000000000001,Mikele Leigertwood,30,187.96,77.4,Jay Tabb,28,170.18,63.45,Jobi McAnuff,31,177.8,72.45,Noel Hunt,30,172.72,73.35000000000001,Adam Le Fondre,26,175.26,72.45
England Premier League,"2012/2013",2,Swansea City,West Ham United,3,0,home win,2.1,3.4,3.5,2.05,3.3,3.75,48.19,29.85,27.59,no prediction,no prediction,45,77,Balanced,Fast,44,37,42,57,Mixed,Mixed,Organised,Organised,34,68,Normal,Risky,36,73,Normal,Lots,55,29,Normal,Little,Free Form,Organised,31,30,Deep,Deep,47,37,Press,Press,42,41,Normal,Normal,Cover,Cover,Michel Vorm,29,182.88,85.5,Angel Rangel,30,180.34,81.45,Ashley Williams,28,182.88,90.45,Chico,25,187.96,74.25,Neil Taylor,23,177.8,74.25,Jonathan De Guzman,25,172.72,69.3,Michu,26,185.42,79.2,Leon Britton,30,167.64,64.35000000000001,Nathan Dyer,25,167.64,61.65,Daniel Graham,27,182.88,86.4,Wayne Routledge,27,170.18,76.5,Jussi Jaaskelainen,37,190.5,79.2,Guy Demel,31,187.96,87.3,James Collins,29,193.04,89.10000000000001,Winston Reid,24,190.5,86.4,George McCartney,31,182.88,75.60000000000001,James Tomkins,23,190.5,73.35000000000001,Kevin Nolan,30,182.88,87.3,Mark Noble,25,180.34,75.60000000000001,Mohamed Diame,25,185.42,79.2,Matt Jarvis,26,170.18,71.55,Carlton Cole,29,190.5,87.3
England Premier League,"2012/2013",2,Tottenham Hotspur,West Bromwich Albion,1,1,draw,1.55,4,6,1.5,4.33,6.5,65.57,24.01,16.0,home,home,47,62,Balanced,Balanced,46,32,40,51,Mixed,Mixed,Organised,Organised,41,53,Normal,Normal,41,50,Normal,Normal,63,60,Normal,Normal,Organised,Organised,63,41,Medium,Medium,54,40,Press,Press,56,49,Normal,Normal,Cover,Cover,Brad Friedel,41,187.96,91.35000000000001,Kyle Walker,22,177.8,69.3,William Gallas,35,182.88,82.35000000000001,Jan Vertonghen,25,187.96,85.5,Benoit Assou-Ekotto,28,180.34,68.4,Sandro,23,187.96,74.25,Jake Livermore,23,180.34,75.60000000000001,Aaron Lennon,25,165.1,62.550000000000004,Rafael van der Vaart,29,175.26,73.35000000000001,Gareth Bale,23,182.88,73.35000000000001,Jermain Defoe,30,170.18,69.3,Ben Foster,29,193.04,89.10000000000001,Steven Reid,31,180.34,86.4,Gareth McAuley,33,195.58,88.2,Jonas Olsson,29,193.04,83.25,Liam Ridgewell,28,187.96,78.3,Youssuf Mulumbu,25,177.8,75.60000000000001,Claudio Yacob,25,180.34,72.45,Graham Dorrans,25,175.26,72.45,James Morrison,26,177.8,63.45,Marc-Antoine Fortune,31,182.88,75.60000000000001,Shane Long,25,180.34,80.55
England Premier League,"2012/2013",3,Chelsea,Reading,4,2,home win,1.29,5.5,10,1.27,5.5,12,78.13,18.18,9.0,home,home,67,44,Fast,Balanced,41,36,36,64,Mixed,Mixed,Organised,Organised,41,62,Normal,Normal,34,65,Normal,Normal,44,42,Normal,Normal,Organised,Organised,39,51,Medium,Medium,41,47,Press,Press,46,52,Normal,Normal,Cover,Cover,Petr Cech,30,195.58,89.10000000000001,Branislav Ivanovic,28,185.42,90.45,Gary Cahill,27,193.04,85.5,John Terry,32,187.96,89.10000000000001,Ashley Cole,32,175.26,65.7,John Obi Mikel,25,187.96,82.35000000000001,Frank Lampard,34,182.88,88.2,Ramires,25,180.34,69.3,Juan Mata,24,170.18,62.550000000000004,Eden Hazard,21,172.72,73.35000000000001,Fernando Torres,28,185.42,77.4,Adam Federici,27,187.96,89.10000000000001,Chris Gunter,23,180.34,70.65,Alex Pearce,24,187.96,84.15,Kaspars Gorkss,31,190.5,84.15,Ian Harte,35,175.26,77.4,Jem Karacan,23,175.26,66.60000000000001,Garath McCleary,25,182.88,75.60000000000001,Mikele Leigertwood,30,187.96,77.4,Danny Guthrie,25,175.26,78.3,Jobi McAnuff,31,177.8,72.45,Pavel Pogrebnyak,29,187.96,90.45
England Premier League,"2012/2013",3,Liverpool,Arsenal,0,2,away win,2.05,3.4,3.6,2.05,3.25,4,48.78,30.08,26.32,no prediction,no prediction,66,59,Balanced,Balanced,60,51,45,30,Mixed,Short,Organised,Organised,34,28,Normal,Safe,34,44,Normal,Normal,46,46,Normal,Normal,Organised,Free Form,51,51,Medium,Medium,52,44,Press,Press,61,52,Normal,Normal,Cover,Cover,Pepe Reina,30,187.96,91.35000000000001,Glen Johnson,28,182.88,69.3,Martin Skrtel,28,190.5,80.55,Daniel Agger,28,190.5,83.25,Jose Enrique,26,182.88,75.60000000000001,Steven Gerrard,32,182.88,82.35000000000001,Joe Allen,22,167.64,61.65,Nuri Sahin,24,180.34,72.45,Fabio Borini,21,180.34,73.35000000000001,Luis Suarez,25,182.88,84.15,Raheem Sterling,18,170.18,68.4,Vito Mannone,24,187.96,79.2,Carl Jenkinson,20,185.42,76.5,Per Mertesacker,28,198.12,89.10000000000001,Thomas Vermaelen,27,182.88,79.2,Kieran Gibbs,23,177.8,69.3,Abou Diaby,26,193.04,75.60000000000001,Mikel Arteta,30,175.26,63.45,Alex Oxlade-Chamberlain,19,175.26,69.3,Santi Cazorla,28,167.64,65.7,Lukas Podolski,27,182.88,82.35000000000001,Olivier Giroud,26,193.04,87.3
England Premier League,"2012/2013",3,Manchester City,Queens Park Rangers,3,1,home win,1.2,7,11,1.2,6.5,13,83.33,14.81,8.0,home,home,59,30,Balanced,Slow,35,39,29,61,Short,Mixed,Free Form,Organised,38,53,Normal,Normal,36,53,Normal,Normal,24,60,Little,Normal,Free Form,Organised,48,50,Medium,Medium,47,44,Press,Press,54,54,Normal,Normal,Cover,Cover,Joe Hart,25,195.58,90.45,Pablo Zabaleta,27,177.8,75.60000000000001,Vincent Kompany,26,193.04,84.15,Joleon Lescott,30,187.96,88.2,Aleksandar Kolarov,27,187.96,82.35000000000001,David Silva,26,170.18,66.60000000000001,Yaya Toure,29,187.96,89.10000000000001,Jack Rodwell,21,187.96,70.65,Samir Nasri,25,175.26,74.25,Carlos Tevez,28,172.72,70.65,Edin Dzeko,26,193.04,83.25,Robert Green,32,190.5,92.25,Jose Bosingwa,30,182.88,69.3,Anton Ferdinand,27,182.88,70.65,Ryan Nelsen,35,182.88,89.10000000000001,Fabio,22,172.72,64.35000000000001,Shaun Wright-Phillips,31,165.1,63.45,Esteban Granero,25,180.34,74.25,Ji-Sung Park,31,177.8,72.45,Alejandro Faurlin,26,185.42,78.3,Bobby Zamora,31,185.42,86.4,Andrew Johnson,31,170.18,63.45
England Premier League,"2012/2013",3,Newcastle United,Aston Villa,1,1,draw,1.67,3.8,5,1.62,4,5.5,60.79,25.64,19.05,home,home,58,63,Balanced,Balanced,45,37,49,54,Mixed,Mixed,Organised,Organised,47,60,Normal,Normal,54,48,Normal,Normal,46,38,Normal,Normal,Organised,Organised,41,35,Medium,Medium,39,44,Press,Press,51,54,Normal,Normal,Cover,Cover,Tim Krul,24,193.04,81.45,Danny Simpson,25,177.8,76.5,Fabricio Coloccini,30,182.88,82.35000000000001,Steven Taylor,26,185.42,90.45,Davide Santon,21,185.42,82.35000000000001,Yohan Cabaye,26,175.26,70.65,Vurnon Anita,23,167.64,64.35000000000001,Jonas Gutierrez,29,182.88,72.45,Hatem Ben Arfa,25,177.8,73.35000000000001,Papiss Cisse,27,182.88,72.45,Demba Ba,27,187.96,84.15,Brad Guzan,28,193.04,94.05,Matthew Lowton,23,180.34,77.4,Ron Vlaar,27,187.96,78.3,Ciaran Clark,23,187.96,75.60000000000001,Eric Lichaj,24,177.8,79.2,Barry Bannan,23,170.18,60.300000000000004,Karim El Ahmadi,27,185.42,77.4,Andreas Weimann,21,177.8,75.60000000000001,Stephen Ireland,26,172.72,65.7,Brett Holman,28,177.8,74.25,Darren Bent,28,180.34,72.45
England Premier League,"2012/2013",3,Southampton,Manchester United,2,3,away win,5,4.2,1.6,6.5,4.33,1.5,17.39,23.45,64.52,away,away,52,38,Balanced,Balanced,31,42,46,44,Mixed,Mixed,Organised,Organised,42,49,Normal,Normal,54,44,Normal,Normal,30,40,Little,Normal,Organised,Organised,50,54,Medium,Medium,65,53,Press,Press,44,56,Normal,Normal,Cover,Cover,Kelvin Davis,36,185.42,81.45,Nathaniel Clyne,21,175.26,66.60000000000001,Jose Fonte,29,187.96,80.55,Jos Hooiveld,29,193.04,82.35000000000001,Daniel Fox,26,180.34,77.4,James Ward-Prowse,18,172.72,65.7,Morgan Schneiderlin,23,180.34,74.25,Steven Davis,27,172.72,71.55,Jason Puncheon,26,172.72,70.65,Rickie Lambert,30,187.96,76.5,Adam Lallana,24,172.72,72.45,Anders Lindegaard,28,193.04,78.3,Rafael,22,175.26,68.4,Nemanja Vidic,31,190.5,87.3,Rio Ferdinand,34,193.04,85.5,Patrice Evra,31,175.26,73.35000000000001,Michael Carrick,31,187.96,73.35000000000001,Shinji Kagawa,23,175.26,67.5,Tom Cleverley,23,175.26,66.60000000000001,Antonio Valencia,27,180.34,77.4,Robin van Persie,29,187.96,70.65,Danny Welbeck,22,185.42,72.45
England Premier League,"2012/2013",3,Swansea City,Sunderland,2,2,draw,2.15,3.25,3.5,2.2,3.3,3.4,45.98,30.53,28.99,no prediction,no prediction,45,43,Balanced,Balanced,44,43,42,51,Mixed,Mixed,Organised,Organised,34,59,Normal,Normal,36,50,Normal,Normal,55,55,Normal,Normal,Free Form,Organised,31,47,Deep,Medium,47,45,Press,Press,42,49,Normal,Normal,Cover,Cover,Michel Vorm,29,182.88,85.5,Angel Rangel,30,180.34,81.45,Ashley Williams,28,182.88,90.45,Chico,25,187.96,74.25,Neil Taylor,23,177.8,74.25,Nathan Dyer,25,167.64,61.65,Leon Britton,30,167.64,64.35000000000001,Jonathan De Guzman,25,172.72,69.3,Wayne Routledge,27,170.18,76.5,Michu,26,185.42,79.2,Daniel Graham,27,182.88,86.4,Simon Mignolet,24,193.04,86.4,Craig Gardner,26,175.26,80.55,Carlos Cuellar,31,190.5,83.25,John O'Shea,31,190.5,83.25,Jack Colback,23,175.26,69.3,Adam Johnson,25,175.26,62.550000000000004,Sebastian Larsson,27,177.8,69.3,Lee Cattermole,24,177.8,75.60000000000001,James McClean,23,180.34,69.3,Stephane Sessegnon,28,167.64,74.25,Steven Fletcher,25,185.42,75.60000000000001
England Premier League,"2012/2013",3,Tottenham Hotspur,Norwich City,1,1,draw,1.4,5,7,1.36,4.8,8,72.46,20.41,14.0,home,home,47,45,Balanced,Balanced,46,38,40,55,Mixed,Mixed,Organised,Organised,41,46,Normal,Normal,41,54,Normal,Normal,63,47,Normal,Normal,Organised,Organised,63,38,Medium,Medium,54,39,Press,Press,56,51,Normal,Normal,Cover,Cover,Brad Friedel,41,187.96,91.35000000000001,Kyle Walker,22,177.8,69.3,William Gallas,35,182.88,82.35000000000001,Jan Vertonghen,25,187.96,85.5,Benoit Assou-Ekotto,28,180.34,68.4,Jake Livermore,23,180.34,75.60000000000001,Sandro,23,187.96,74.25,Aaron Lennon,25,165.1,62.550000000000004,Gylfi Sigurdsson,23,185.42,76.5,Gareth Bale,23,182.88,73.35000000000001,Jermain Defoe,30,170.18,69.3,John Ruddy,26,193.04,95.4,Russell Martin,26,182.88,72.45,Sebastien Bassong,26,187.96,72.45,Javier Garrido,27,177.8,75.60000000000001,Leon Barnett,27,185.42,71.55,Bradley Johnson,25,177.8,67.5,Jonathan Howson,24,180.34,76.5,Anthony Pilkington,24,180.34,80.55,Robert Snodgrass,25,182.88,76.5,Grant Holt,31,182.88,78.3,Simeon Jackson,25,172.72,71.55
England Premier League,"2012/2013",3,West Bromwich Albion,Everton,2,0,home win,2.9,3.4,2.38,2.88,3.25,2.5,34.6,30.08,40.98,no prediction,no prediction,62,43,Balanced,Balanced,32,45,51,40,Mixed,Mixed,Organised,Organised,53,39,Normal,Normal,50,33,Normal,Little,60,63,Normal,Normal,Organised,Organised,41,52,Medium,Medium,40,58,Press,Press,49,59,Normal,Normal,Cover,Cover,Ben Foster,29,193.04,89.10000000000001,Steven Reid,31,180.34,86.4,Gareth McAuley,33,195.58,88.2,Jonas Olsson,29,193.04,83.25,Liam Ridgewell,28,187.96,78.3,Youssuf Mulumbu,25,177.8,75.60000000000001,Claudio Yacob,25,180.34,72.45,James Morrison,26,177.8,63.45,Graham Dorrans,25,175.26,72.45,Marc-Antoine Fortune,31,182.88,75.60000000000001,Shane Long,25,180.34,80.55,Tim Howard,33,190.5,87.3,Philip Neville,35,180.34,75.60000000000001,Phil Jagielka,30,182.88,82.35000000000001,Sylvain Distin,35,193.04,87.3,Leighton Baines,28,170.18,69.3,Steven Naismith,26,177.8,71.55,Leon Osman,31,172.72,63.45,Darron Gibson,25,180.34,79.2,Steven Pienaar,30,170.18,65.7,Marouane Fellaini,25,193.04,84.15,Nikica Jelavic,27,187.96,83.25
England Premier League,"2012/2013",3,West Ham United,Fulham,3,0,home win,2.4,3.4,2.88,2.5,3.4,2.8,40.82,29.41,35.21,no prediction,no prediction,77,52,Fast,Balanced,37,34,57,48,Mixed,Mixed,Organised,Organised,68,39,Risky,Normal,73,54,Lots,Normal,29,59,Little,Normal,Organised,Organised,30,29,Deep,Deep,37,30,Press,Contain,41,39,Normal,Normal,Cover,Cover,Jussi Jaaskelainen,37,190.5,79.2,Guy Demel,31,187.96,87.3,Winston Reid,24,190.5,86.4,James Collins,29,193.04,89.10000000000001,Joey O'Brien,26,180.34,69.3,Mark Noble,25,180.34,75.60000000000001,Kevin Nolan,30,182.88,87.3,Mohamed Diame,25,185.42,79.2,Matthew Taylor,31,177.8,72.45,Andy Carroll,23,190.5,78.3,Ricardo Vaz Te,26,187.96,79.2,Mark Schwarzer,40,193.04,94.05,Sascha Riether,29,175.26,69.3,Aaron Hughes,33,182.88,69.3,Brede Hangeland,31,195.58,91.35000000000001,John Arne Riise,32,187.96,81.45,Mahamadou Diarra,31,182.88,81.45,Damien Duff,33,177.8,74.25,Steve Sidwell,30,177.8,79.2,Kieran Richardson,28,175.26,68.4,Hugo Rodallega,27,180.34,71.55,Mladen Petric,31,182.88,80.55
England Premier League,"2012/2013",3,Wigan Athletic,Stoke City,2,2,draw,2.25,3.2,3.3,2.3,3.2,3.3,43.96,31.25,30.3,no prediction,no prediction,51,48,Balanced,Balanced,37,41,56,49,Mixed,Mixed,Organised,Organised,52,51,Normal,Normal,59,59,Normal,Normal,40,49,Normal,Normal,Organised,Organised,62,44,Medium,Medium,48,37,Press,Press,44,51,Normal,Normal,Cover,Cover,Ali Al-Habsi,31,193.04,78.3,Ivan Ramis,28,187.96,81.45,Gary Caldwell,30,180.34,73.35000000000001,Maynor Figueroa,29,180.34,84.15,Emmerson Boyce,33,182.88,70.65,James McArthur,25,177.8,63.45,James McCarthy,22,180.34,71.55,Jean Beausejour,28,177.8,82.35000000000001,Arouna Kone,29,182.88,80.55,Franco Di Santo,23,193.04,87.3,Shaun Maloney,29,170.18,68.4,Asmir Begovic,25,200.66,82.35000000000001,Andy Wilkinson,28,180.34,68.4,Robert Huth,28,190.5,87.3,Ryan Shawcross,25,190.5,75.60000000000001,Marc Wilson,25,187.96,79.2,Glenn Whelan,28,180.34,79.2,Geoff Cameron,27,190.5,83.25,Dean Whitehead,30,182.88,76.5,Michael Kightly,26,172.72,70.65,Peter Crouch,31,200.66,83.25,Jonathan Walters,29,182.88,78.3
